Fecha Alta,Operación,Provincia,Superficie,Precio Venta
2007-01-14,Alquiler,Girona,228,932292
2007-01-14,Venta,Tarragona,62,373240
2007-01-15,Alquiler,Barcelona,71,537825
2007-01-15,Venta,Barcelona,120,761520
2007-01-15,Venta,Tarragona,230,1486030
2007-01-15,Alquiler,Girona,107,968243
2007-01-16,Venta,Barcelona,256,1856000
2007-01-17,Alquiler,Barcelona,196,814380
2007-01-17,Venta,Tarragona,273,1230684
2007-01-18,Venta,Girona,243,1857735
2007-01-18,Alquiler,Tarragona,259,1360268
2007-01-18,Alquiler,Girona,253,2291421
2007-01-19,Venta,Tarragona,236,1598664
2007-01-20,Alquiler,Barcelona,123,885969
2007-01-20,Venta,Girona,56,485240
2007-01-20,Alquiler,Tarragona,216,2143368
2007-01-20,Alquiler,Lleida,184,1570624
2007-01-20,Venta,Barcelona,239,1517889
2007-01-21,Alquiler,Girona,149,1047917
2007-01-21,Alquiler,Girona,79,393736
2007-01-21,Alquiler,Tarragona,170,1491920
2007-01-21,Alquiler,Barcelona,268,1420132
2007-01-22,Venta,Girona,232,1511944
2007-01-23,Alquiler,Girona,137,569098
2007-01-23,Alquiler,Barcelona,108,784080
2007-01-23,Venta,Tarragona,67,657270
2007-01-23,Venta,Lleida,59,268332
2007-01-23,Venta,Lleida,204,1677492
2007-01-23,Venta,Girona,164,1494204
2007-01-24,Venta,Tarragona,285,2321325
2007-01-25,Venta,Tarragona,212,1896340
2007-01-26,Alquiler,Barcelona,189,1788885
2007-01-26,Venta,Tarragona,216,1554336
2007-01-26,Alquiler,Tarragona,214,1086478
2007-01-27,Alquiler,Girona,50,302100
2007-01-27,Venta,Lleida,269,2189122
2007-01-28,Alquiler,Tarragona,229,1014928
2007-01-29,Alquiler,Barcelona,79,381254
2007-01-29,Alquiler,Barcelona,296,2563064
2007-01-29,Venta,Barcelona,230,1445090
2007-01-29,Venta,Lleida,273,2148783
2007-01-30,Alquiler,Lleida,198,1295712
2007-01-31,Venta,Barcelona,101,921827
2007-01-31,Alquiler,Tarragona,174,915936
2007-02-01,Alquiler,Tarragona,79,659808
2007-02-01,Alquiler,Girona,260,1636700
2007-02-01,Alquiler,Girona,117,997776
2007-02-01,Alquiler,Girona,229,1065995
2007-02-02,Alquiler,Tarragona,116,599604
2007-02-02,Alquiler,Girona,46,301346
2007-02-02,Venta,Barcelona,102,860676
2007-02-02,Venta,Barcelona,124,684356
2007-02-03,Alquiler,Barcelona,112,1005648
2007-02-03,Alquiler,Barcelona,158,1045486
2007-02-03,Venta,Lleida,211,1528906
2007-02-04,Venta,Lleida,71,285136
2007-02-04,Venta,Girona,160,1431040
2007-02-05,Venta,Tarragona,283,2449082
2007-02-06,Venta,Barcelona,113,952929
2007-02-06,Alquiler,Lleida,260,1746420
2007-02-06,Alquiler,Tarragona,292,2658076
2007-02-06,Venta,Barcelona,105,496020
2007-02-08,Venta,Tarragona,42,185010
2007-02-09,Alquiler,Girona,252,2154096
2007-02-10,Venta,Barcelona,119,688058
2007-02-10,Venta,Tarragona,297,2902284
2007-02-10,Alquiler,Lleida,59,523802
2007-02-10,Venta,Lleida,201,1817442
2007-02-11,Alquiler,Girona,244,1050664
2007-02-11,Alquiler,Tarragona,62,443362
2007-02-11,Venta,Lleida,149,839913
2007-02-11,Venta,Barcelona,54,521910
2007-02-12,Alquiler,Barcelona,59,519023
2007-02-12,Venta,Tarragona,195,1468740
2007-02-12,Alquiler,Lleida,181,1048714
2007-02-12,Venta,Barcelona,82,417626
2007-02-13,Alquiler,Girona,66,268488
2007-02-14,Alquiler,Tarragona,119,1108604
2007-02-15,Alquiler,Tarragona,248,2357240
2007-02-15,Alquiler,Girona,138,1248072
2007-02-16,Alquiler,Girona,298,1708434
2007-02-16,Alquiler,Lleida,107,802393
2007-02-17,Venta,Girona,241,979183
2007-02-17,Alquiler,Girona,288,1978848
2007-02-17,Venta,Girona,234,1789866
2007-02-18,Alquiler,Girona,174,1568610
2007-02-18,Venta,Girona,177,1325730
2007-02-18,Venta,Tarragona,210,1855770
2007-02-18,Venta,Girona,81,324648
2007-02-19,Venta,Tarragona,198,1158894
2007-02-19,Alquiler,Girona,43,293303
2007-02-19,Venta,Barcelona,61,260775
2007-02-19,Venta,Girona,115,1040635
2007-02-20,Venta,Barcelona,281,1527516
2007-02-20,Venta,Lleida,65,590785
2007-02-21,Venta,Lleida,167,858714
2007-02-22,Alquiler,Barcelona,95,435670
2007-02-22,Venta,Barcelona,267,1127274
2007-02-22,Venta,Tarragona,43,305945
2007-02-22,Venta,Lleida,238,992698
2007-02-23,Venta,Lleida,116,648092
2007-02-23,Venta,Barcelona,261,2186658
2007-02-23,Alquiler,Girona,234,973206
2007-02-23,Venta,Tarragona,256,1175040
2007-02-24,Venta,Lleida,182,1433796
2007-02-24,Venta,Barcelona,87,348696
2007-02-25,Alquiler,Lleida,89,738700
2007-02-25,Venta,Lleida,291,1374975
2007-02-26,Alquiler,Lleida,291,2066100
2007-02-26,Venta,Lleida,168,1576848
2007-02-26,Venta,Girona,89,684588
2007-02-26,Venta,Girona,163,1478573
2007-02-27,Venta,Barcelona,279,1395837
2007-02-27,Alquiler,Girona,64,520384
2007-02-27,Alquiler,Tarragona,198,1780812
2007-02-27,Alquiler,Girona,99,825759
2007-02-28,Venta,Girona,128,801408
2007-02-28,Alquiler,Tarragona,113,1028074
2007-03-01,Alquiler,Tarragona,183,904935
2007-03-01,Venta,Girona,174,1615068
2007-03-03,Alquiler,Girona,127,957453
2007-03-03,Alquiler,Lleida,182,1587768
2007-03-03,Venta,Tarragona,61,606279
2007-03-03,Alquiler,Barcelona,266,2233602
2007-03-03,Venta,Barcelona,251,1913624
2007-03-04,Venta,Lleida,221,1583686
2007-03-04,Alquiler,Girona,161,1420020
2007-03-04,Alquiler,Tarragona,65,311090
2007-03-04,Alquiler,Tarragona,127,732028
2007-03-05,Venta,Barcelona,213,1324008
2007-03-05,Alquiler,Tarragona,230,1057310
2007-03-05,Venta,Barcelona,280,2439640
2007-03-07,Venta,Girona,282,2019120
2007-03-07,Alquiler,Barcelona,62,397606
2007-03-07,Venta,Lleida,185,1109075
2007-03-07,Alquiler,Girona,221,2075632
2007-03-07,Alquiler,Lleida,292,2262708
2007-03-08,Alquiler,Girona,212,1684340
2007-03-08,Alquiler,Tarragona,270,1859220
2007-03-08,Alquiler,Tarragona,44,181192
2007-03-09,Alquiler,Girona,93,849462
2007-03-09,Venta,Barcelona,298,1360966
2007-03-09,Alquiler,Tarragona,183,1694763
2007-03-09,Venta,Lleida,61,350872
2007-03-10,Venta,Girona,121,870837
2007-03-11,Alquiler,Lleida,285,1622790
2007-03-11,Alquiler,Lleida,238,1195474
2007-03-11,Venta,Tarragona,123,1083261
2007-03-12,Alquiler,Lleida,137,918722
2007-03-12,Venta,Tarragona,136,997968
2007-03-12,Alquiler,Girona,82,601306
2007-03-13,Venta,Lleida,49,425173
2007-03-14,Alquiler,Barcelona,53,503871
2007-03-14,Venta,Tarragona,188,1607588
2007-03-14,Venta,Tarragona,104,522912
2007-03-14,Venta,Lleida,63,319347
2007-03-14,Venta,Girona,161,1020257
2007-03-14,Venta,Tarragona,93,812913
2007-03-15,Alquiler,Barcelona,95,905920
2007-03-15,Venta,Lleida,118,905532
2007-03-16,Alquiler,Lleida,140,1134840
2007-03-16,Venta,Girona,138,1034034
2007-03-16,Alquiler,Lleida,140,949060
2007-03-16,Venta,Lleida,192,1242624
2007-03-16,Venta,Tarragona,173,1456487
2007-03-16,Venta,Tarragona,145,1128390
2007-03-17,Venta,Tarragona,162,720576
2007-03-17,Venta,Tarragona,53,325420
2007-03-17,Alquiler,Tarragona,201,1194342
2007-03-17,Alquiler,Barcelona,88,476784
2007-03-18,Alquiler,Barcelona,106,520672
2007-03-18,Venta,Tarragona,44,306020
2007-03-19,Venta,Barcelona,110,713680
2007-03-19,Alquiler,Girona,99,763983
2007-03-19,Alquiler,Tarragona,76,347776
2007-03-20,Alquiler,Girona,292,2765240
2007-03-20,Venta,Lleida,102,470118
2007-03-20,Alquiler,Lleida,126,726264
2007-03-20,Venta,Barcelona,159,1056714
2007-03-21,Alquiler,Tarragona,153,774792
2007-03-21,Alquiler,Tarragona,59,555013
2007-03-21,Alquiler,Barcelona,60,586920
2007-03-22,Venta,Girona,135,1096470
2007-03-22,Alquiler,Lleida,239,1364690
2007-03-22,Alquiler,Barcelona,283,1800729
2007-03-23,Venta,Barcelona,144,1035648
2007-03-23,Venta,Barcelona,95,940310
2007-03-23,Venta,Barcelona,135,1298025
2007-03-23,Venta,Tarragona,41,192290
2007-03-23,Alquiler,Tarragona,213,1202811
2007-03-24,Venta,Girona,60,366780
2007-03-24,Alquiler,Lleida,245,1966615
2007-03-24,Venta,Girona,172,1389072
2007-03-25,Alquiler,Girona,79,495093
2007-03-26,Venta,Girona,221,1194726
2007-03-26,Alquiler,Girona,266,2010960
2007-03-26,Alquiler,Girona,128,912256
2007-03-27,Venta,Barcelona,182,777868
2007-03-27,Alquiler,Lleida,118,1114746
2007-03-27,Alquiler,Lleida,132,1028676
2007-03-27,Venta,Lleida,269,1674794
2007-03-28,Alquiler,Tarragona,243,1608903
2007-03-29,Alquiler,Barcelona,197,1630569
2007-03-29,Alquiler,Tarragona,291,1475952
2007-03-30,Venta,Girona,51,393057
2007-03-30,Alquiler,Tarragona,209,1925935
2007-03-31,Venta,Barcelona,199,1682346
2007-04-01,Alquiler,Barcelona,300,2908500
2007-04-01,Alquiler,Tarragona,170,1178610
2007-04-01,Alquiler,Tarragona,73,622909
2007-04-02,Venta,Tarragona,119,1056839
2007-04-02,Alquiler,Tarragona,218,1656364
2007-04-02,Alquiler,Girona,112,739872
2007-04-02,Venta,Lleida,117,898209
2007-04-03,Venta,Barcelona,42,417564
2007-04-03,Venta,Girona,71,591004
2007-04-04,Venta,Lleida,197,1802156
2007-04-05,Alquiler,Barcelona,146,725474
2007-04-05,Venta,Lleida,116,845640
2007-04-06,Venta,Tarragona,163,761536
2007-04-06,Alquiler,Girona,276,2336340
2007-04-06,Alquiler,Barcelona,220,1296900
2007-04-07,Venta,Girona,279,2384334
2007-04-07,Venta,Lleida,162,1517292
2007-04-07,Alquiler,Tarragona,119,631057
2007-04-07,Alquiler,Barcelona,257,2490587
2007-04-08,Alquiler,Tarragona,76,443460
2007-04-09,Alquiler,Barcelona,293,2065357
2007-04-09,Venta,Lleida,296,2914416
2007-04-09,Alquiler,Lleida,248,1147000
2007-04-10,Venta,Lleida,158,1567834
2007-04-10,Alquiler,Tarragona,100,787400
2007-04-10,Alquiler,Girona,151,1028159
2007-04-10,Alquiler,Girona,128,818176
2007-04-11,Venta,Girona,123,1088181
2007-04-11,Venta,Barcelona,89,414829
2007-04-11,Alquiler,Lleida,273,1497132
2007-04-12,Venta,Tarragona,282,2689434
2007-04-12,Alquiler,Girona,131,1224850
2007-04-12,Alquiler,Girona,156,881868
2007-04-12,Alquiler,Lleida,45,448065
2007-04-12,Alquiler,Tarragona,225,2179125
2007-04-12,Alquiler,Barcelona,229,916229
2007-04-12,Venta,Girona,128,1270400
2007-04-13,Venta,Tarragona,244,1026508
2007-04-14,Venta,Lleida,200,1760000
2007-04-14,Venta,Girona,221,1533077
2007-04-16,Venta,Tarragona,286,1180036
2007-04-16,Venta,Tarragona,140,760620
2007-04-16,Alquiler,Tarragona,197,825430
2007-04-17,Alquiler,Tarragona,143,830830
2007-04-17,Alquiler,Tarragona,277,2129576
2007-04-18,Alquiler,Tarragona,187,1297780
2007-04-18,Venta,Barcelona,284,1808512
2007-04-18,Venta,Tarragona,179,1386892
2007-04-19,Alquiler,Barcelona,146,1063902
2007-04-20,Venta,Girona,247,1804088
2007-04-21,Alquiler,Lleida,95,394250
2007-04-21,Venta,Tarragona,114,540018
2007-04-22,Alquiler,Tarragona,44,293172
2007-04-23,Alquiler,Barcelona,81,607014
2007-04-23,Venta,Barcelona,44,180048
2007-04-23,Venta,Barcelona,283,2686236
2007-04-24,Venta,Barcelona,136,807432
2007-04-24,Alquiler,Tarragona,52,463424
2007-04-25,Alquiler,Barcelona,296,2078216
2007-04-25,Alquiler,Barcelona,161,999005
2007-04-26,Venta,Lleida,55,355135
2007-04-26,Venta,Barcelona,264,2517504
2007-04-27,Venta,Barcelona,88,612568
2007-04-27,Venta,Girona,110,845790
2007-04-29,Venta,Lleida,190,1031320
2007-04-29,Alquiler,Lleida,221,1450644
2007-04-29,Alquiler,Girona,55,454080
2007-04-30,Venta,Tarragona,78,740688
2007-04-30,Alquiler,Barcelona,88,397408
2007-04-30,Venta,Lleida,254,2140712
